params,Trial,mean_score
"{'regressor__C': 677.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.384786307227062
"{'regressor__C': 677.2, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.164052849074384
"{'regressor__C': 677.2, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.976634479022918
"{'regressor__C': 677.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856814816765766
"{'regressor__C': 677.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.804237650207286
"{'regressor__C': 677.2, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.48022063442545
"{'regressor__C': 677.3, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.410025055878005
"{'regressor__C': 677.3, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.083871699217426
"{'regressor__C': 677.3, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.682812005348982
"{'regressor__C': 677.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.384701522600318
"{'regressor__C': 677.3, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.163923488425382
"{'regressor__C': 677.3, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.976508091498426
"{'regressor__C': 677.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856765183769323
"{'regressor__C': 677.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.804199991846666
"{'regressor__C': 677.3, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.47961625434028
"{'regressor__C': 677.4, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.409871924990815
"{'regressor__C': 677.4, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.083760396199935
"{'regressor__C': 677.4, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.682684948688948
"{'regressor__C': 677.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.384618769654542
"{'regressor__C': 677.4, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.16381588036787
"{'regressor__C': 677.4, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.976434172106197
"{'regressor__C': 677.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856662799803113
"{'regressor__C': 677.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.804127442937066
"{'regressor__C': 677.4, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.479044972172712
"{'regressor__C': 677.5, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.409725923747006
"{'regressor__C': 677.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.083660475092953
"{'regressor__C': 677.5, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.682549353081995
"{'regressor__C': 677.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.384586146923048
"{'regressor__C': 677.5, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.163726949023586
"{'regressor__C': 677.5, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.976290611924515
"{'regressor__C': 677.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856582172927125
"{'regressor__C': 677.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.804023029928615
"{'regressor__C': 677.5, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.47849113283655
"{'regressor__C': 677.6, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.409602731161494
"{'regressor__C': 677.6, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.083507750873665
"{'regressor__C': 677.6, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.68252653204044
"{'regressor__C': 677.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.384439643336412
"{'regressor__C': 677.6, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.163654790223521
"{'regressor__C': 677.6, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.97614645606764
"{'regressor__C': 677.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856515995051776
"{'regressor__C': 677.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803974975559774
"{'regressor__C': 677.6, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.47789809569935
"{'regressor__C': 677.7, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.409446242156063
"{'regressor__C': 677.7, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.083362246446287
"{'regressor__C': 677.7, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.682405679088737
"{'regressor__C': 677.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.384334696893063
"{'regressor__C': 677.7, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.16354778935901
"{'regressor__C': 677.7, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.976057040313755
"{'regressor__C': 677.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856473977865345
"{'regressor__C': 677.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803925026328674
"{'regressor__C': 677.7, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.477350055086262
"{'regressor__C': 677.8, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.409265240841332
"{'regressor__C': 677.8, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.083311313145389
"{'regressor__C': 677.8, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.682348209549048
"{'regressor__C': 677.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.3842646739014
"{'regressor__C': 677.8, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.163432204814987
"{'regressor__C': 677.8, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.97599745665121
"{'regressor__C': 677.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856351507515818
"{'regressor__C': 677.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803783524264583
"{'regressor__C': 677.8, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.476774120682187
"{'regressor__C': 677.9, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.409165868051208
"{'regressor__C': 677.9, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.083217590485482
"{'regressor__C': 677.9, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.68216470024224
"{'regressor__C': 677.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.384206237948677
"{'regressor__C': 677.9, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.163392160407192
"{'regressor__C': 677.9, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.975859879486816
"{'regressor__C': 677.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856309318436884
"{'regressor__C': 677.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803729222100861
"{'regressor__C': 677.9, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.476198423572903
"{'regressor__C': 678.0, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.408953118623
"{'regressor__C': 678.0, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.083093818774056
"{'regressor__C': 678.0, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.682083496407282
"{'regressor__C': 678.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.38410638807027
"{'regressor__C': 678.0, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.163264353562662
"{'regressor__C': 678.0, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.975741501688029
"{'regressor__C': 678.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856207351526875
"{'regressor__C': 678.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803611158712664
"{'regressor__C': 678.0, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.475616797752213
"{'regressor__C': 678.1, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.408908627402756
"{'regressor__C': 678.1, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.083014139198053
"{'regressor__C': 678.1, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681993478647557
"{'regressor__C': 678.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.384004178083412
"{'regressor__C': 678.1, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.163139792077478
"{'regressor__C': 678.1, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.975646719828944
"{'regressor__C': 678.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856098457045519
"{'regressor__C': 678.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803611346409426
"{'regressor__C': 678.1, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.47506198442657
"{'regressor__C': 678.2, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.408757384224232
"{'regressor__C': 678.2, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.082897461579735
"{'regressor__C': 678.2, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681921646908673
"{'regressor__C': 678.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.383935099271463
"{'regressor__C': 678.2, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.162994855267755
"{'regressor__C': 678.2, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.975555548949417
"{'regressor__C': 678.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.856043208418246
"{'regressor__C': 678.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803527594515474
"{'regressor__C': 678.2, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.47449830201852
"{'regressor__C': 678.3, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.408617204304738
"{'regressor__C': 678.3, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.08279032013027
"{'regressor__C': 678.3, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681794412221823
"{'regressor__C': 678.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.383843267780602
"{'regressor__C': 678.3, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.162937966426151
"{'regressor__C': 678.3, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.975460824761539
"{'regressor__C': 678.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855951400312092
"{'regressor__C': 678.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803468485426148
"{'regressor__C': 678.3, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.473904119048
"{'regressor__C': 678.4, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.408456599588217
"{'regressor__C': 678.4, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.082719546182396
"{'regressor__C': 678.4, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681724697171227
"{'regressor__C': 678.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.383757239076079
"{'regressor__C': 678.4, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.16286748002776
"{'regressor__C': 678.4, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.975366458803686
"{'regressor__C': 678.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855874465044607
"{'regressor__C': 678.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803388185812155
"{'regressor__C': 678.4, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.47335090026278
"{'regressor__C': 678.5, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.408304764277764
"{'regressor__C': 678.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.082577612814939
"{'regressor__C': 678.5, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681637923981611
"{'regressor__C': 678.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.383659944831626
"{'regressor__C': 678.5, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.162745828930229
"{'regressor__C': 678.5, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.975250277895734
"{'regressor__C': 678.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855773749541068
"{'regressor__C': 678.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803225704902491
"{'regressor__C': 678.5, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.47280175995288
"{'regressor__C': 678.6, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.408180328299343
"{'regressor__C': 678.6, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.08254028018643
"{'regressor__C': 678.6, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681445953471401
"{'regressor__C': 678.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.383568680476737
"{'regressor__C': 678.6, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.16261949770398
"{'regressor__C': 678.6, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.975201403338655
"{'regressor__C': 678.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855669774645325
"{'regressor__C': 678.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803196481641763
"{'regressor__C': 678.6, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.472252986715198
"{'regressor__C': 678.7, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.408031908389152
"{'regressor__C': 678.7, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.082456190452406
"{'regressor__C': 678.7, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681405493884142
"{'regressor__C': 678.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.383518692861113
"{'regressor__C': 678.7, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.16254693147446
"{'regressor__C': 678.7, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.97511622488229
"{'regressor__C': 678.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855599877588626
"{'regressor__C': 678.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803075517948574
"{'regressor__C': 678.7, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.47169580620935
"{'regressor__C': 678.8, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.407888073246701
"{'regressor__C': 678.8, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.082348073136597
"{'regressor__C': 678.8, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681255049440654
"{'regressor__C': 678.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.38339543143276
"{'regressor__C': 678.8, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.162422102676672
"{'regressor__C': 678.8, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.974953555529085
"{'regressor__C': 678.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855585080722133
"{'regressor__C': 678.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.803089726478431
"{'regressor__C': 678.8, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.471178193762587
"{'regressor__C': 678.9, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.407722272678798
"{'regressor__C': 678.9, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.082184153398305
"{'regressor__C': 678.9, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681182856096438
"{'regressor__C': 678.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.38333496521468
"{'regressor__C': 678.9, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.162383244768643
"{'regressor__C': 678.9, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.974929324464952
"{'regressor__C': 678.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855453941466484
"{'regressor__C': 678.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.802968334348607
"{'regressor__C': 678.9, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.470595721911113
"{'regressor__C': 679.0, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.407562036294744
"{'regressor__C': 679.0, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.082065222228472
"{'regressor__C': 679.0, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.681125721190782
"{'regressor__C': 679.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.38324621509552
"{'regressor__C': 679.0, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.162236522045372
"{'regressor__C': 679.0, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.974768881516871
"{'regressor__C': 679.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855389039133161
"{'regressor__C': 679.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.802856611500799
"{'regressor__C': 679.0, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.470073425519292
"{'regressor__C': 679.1, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.4074365280214
"{'regressor__C': 679.1, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.081980471392042
"{'regressor__C': 679.1, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.680983656023825
"{'regressor__C': 679.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.383154863293917
"{'regressor__C': 679.1, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.162121714710494
"{'regressor__C': 679.1, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.974731001985996
"{'regressor__C': 679.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855300146353702
"{'regressor__C': 679.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.802852942112647
"{'regressor__C': 679.1, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.469523357483475
"{'regressor__C': 679.2, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.407266095389295
"{'regressor__C': 679.2, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.081871412992966
"{'regressor__C': 679.2, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.680900680412268
"{'regressor__C': 679.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.383112761250118
"{'regressor__C': 679.2, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.161992234350155
"{'regressor__C': 679.2, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.974636174965903
"{'regressor__C': 679.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.855184812627762
"{'regressor__C': 679.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.802703086160301
"{'regressor__C': 679.2, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.46901171126735
"{'regressor__C': 679.3, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.407127230062656
"{'regressor__C': 679.3, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.081776742485017
"{'regressor__C': 679.3, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.6808149727187
"{'regressor__C': 679.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.382992194851877
