LMID,MZ,diagIonsInChian,diagIonsInRing,MS2,RT,CCS,Standard
LMST03020544_9-10_0_0_chain,488.409795,"172.16958,154.15902,346.27404,328.26348,310.25292",,"172.16958,154.15902,346.27404,328.26348,310.25292",519.324454702507,238.1452136,
LMST03020545_15-16_0_0_ring,536.259372,,"505.217172,487.20661199999995,469.196052","505.217172,487.20661199999995,469.196052",529.1588585962654,234.2216891,
LMST03020545_19-20_0_0_chain,536.259372,"396.17565,378.16509,170.11755,152.10699,134.09643",,"396.17565,378.16509,170.11755,152.10699,134.09643",520.3913956613635,235.1902682,
LMST03020545_21-22_0_0_chain,536.259372,"144.1019,126.09134,108.08078,422.1913,404.18074",,"144.1019,126.09134,108.08078,422.1913,404.18074",468.4946772924304,240.1773381,
LMST03020546_13-14_0_0_chain,436.342113,"296.25839,278.24783,170.11755,152.10699,134.09643",,"296.25839,278.24783,170.11755,152.10699,134.09643",497.6516650621516,215.0265813,
LMST03020546_15-16_0_0_chain,436.342113,"144.1019,126.09134,108.08078,322.27404,304.26348",,"144.1019,126.09134,108.08078,322.27404,304.26348",418.24850179668226,213.0462014,
LMST03020547_13-14_0_0_chain,450.357762,"294.27912,276.26856,186.11246,168.1019,150.09134",,"294.27912,276.26856,186.11246,168.1019,150.09134",577.6114342506031,220.2289588,
LMST03020547_15-16_0_0_chain,450.357762,"160.09681,142.08625,124.07569,320.29477,302.28421",,"160.09681,142.08625,124.07569,320.29477,302.28421",535.5113528806346,218.0016136,
LMST03020548_13-14_0_0_chain,450.357762,"294.27912,276.26856,186.11246,168.1019,150.09134",,"294.27912,276.26856,186.11246,168.1019,150.09134",577.6114342506031,220.2289588,
LMST03020548_15-16_0_0_chain,450.357762,"160.09681,142.08625,124.07569,320.29477,302.28421",,"160.09681,142.08625,124.07569,320.29477,302.28421",535.5113528806346,218.0016136,
LMST03020549_13-14_0_0_chain,508.399624,"294.27912,276.26856,244.15432,226.14376,208.1332",,"294.27912,276.26856,244.15432,226.14376,208.1332",556.0715847317662,240.2377269,
LMST03020549_15-16_0_0_chain,508.399624,"218.13867,200.12811,182.11755,320.29477,302.28421",,"218.13867,200.12811,182.11755,320.29477,302.28421",521.8419103963931,238.3970991,
LMST03020550_13-14_0_0_chain,508.399624,"294.27912,276.26856,244.15432,226.14376,208.1332",,"294.27912,276.26856,244.15432,226.14376,208.1332",556.0715847317662,240.2377269,
LMST03020550_15-16_0_0_chain,508.399624,"218.13867,200.12811,182.11755,320.29477,302.28421",,"218.13867,200.12811,182.11755,320.29477,302.28421",521.8419103963931,238.3970991,
LMST03020551_13-14_0_0_chain,540.404709,"294.27912,276.26856,276.15941,258.14885,240.13829",,"294.27912,276.26856,276.15941,258.14885,240.13829",555.0414782036327,251.6869101,
LMST03020551_15-16_0_0_chain,540.404709,"250.14376,232.1332,214.12264,320.29477,302.28421",,"250.14376,232.1332,214.12264,320.29477,302.28421",530.45481188199,249.1241809,
LMST03020552_0-1_0_0_chain,446.362848,"432.3472,414.33664,396.32608",,"432.3472,414.33664,396.32608",513.5282424519901,230.1730404,
LMST03020552_5-6_0_0_chain,446.362848,"156.1019,138.09134,120.08078,320.29477,302.28421",,"156.1019,138.09134,120.08078,320.29477,302.28421",387.1369795726306,218.0141769,
LMST03020552_7-8_0_0_chain,446.362848,"294.27912,276.26856,182.11755,164.10699,146.09643",,"294.27912,276.26856,182.11755,164.10699,146.09643",467.9891336878104,220.5085564,
LMST03020553_5-6_0_0_chain,448.378497,"158.11755,140.10699,122.09643,320.29477,302.28421",,"158.11755,140.10699,122.09643,320.29477,302.28421",530.293781715801,218.957965,
LMST03020553_7-8_0_0_chain,448.378497,"294.27912,276.26856,184.1332,166.12264,148.11208",,"294.27912,276.26856,184.1332,166.12264,148.11208",568.3841815970873,221.6237041,
LMST03020554_5-6_0_0_chain,448.378497,"158.11755,140.10699,122.09643,320.29477,302.28421",,"158.11755,140.10699,122.09643,320.29477,302.28421",530.293781715801,218.957965,
LMST03020554_7-8_0_0_chain,448.378497,"294.27912,276.26856,184.1332,166.12264,148.11208",,"294.27912,276.26856,184.1332,166.12264,148.11208",568.3841815970873,221.6237041,
LMST03020555_13-14_0_0_chain,464.373411,"294.27912,276.26856,200.12811,182.11755,164.10699",,"294.27912,276.26856,200.12811,182.11755,164.10699",576.0478538687931,222.5648209,
LMST03020555_15-16_0_0_chain,464.373411,"174.11246,156.1019,138.09134,320.29477,302.28421",,"174.11246,156.1019,138.09134,320.29477,302.28421",542.354047849542,220.3763748,
LMST03020556_13-14_0_0_chain,464.373411,"294.27912,276.26856,200.12811,182.11755,164.10699",,"294.27912,276.26856,200.12811,182.11755,164.10699",576.0478538687931,222.5648209,
LMST03020556_15-16_0_0_chain,464.373411,"174.11246,156.1019,138.09134,320.29477,302.28421",,"174.11246,156.1019,138.09134,320.29477,302.28421",542.354047849542,220.3763748,
LMST03020557_0-1_0_0_chain,446.362848,"432.3472,414.33664,396.32608",,"432.3472,414.33664,396.32608",560.0883512984815,230.1730404,
LMST03020557_5-6_0_0_chain,446.362848,"156.1019,138.09134,120.08078,320.29477,302.28421",,"156.1019,138.09134,120.08078,320.29477,302.28421",439.0281001036373,218.0141769,
LMST03020557_7-8_0_0_chain,446.362848,"294.27912,276.26856,182.11755,164.10699,146.09643",,"294.27912,276.26856,182.11755,164.10699,146.09643",511.8446104584067,220.5085564,
LMST03020558_5-6_0_0_chain,448.378497,"158.11755,140.10699,122.09643,320.29477,302.28421",,"158.11755,140.10699,122.09643,320.29477,302.28421",579.9576234072767,218.957965,
LMST03020558_7-8_0_0_chain,448.378497,"294.27912,276.26856,184.1332,166.12264,148.11208",,"294.27912,276.26856,184.1332,166.12264,148.11208",600.2150196684534,221.6237041,
LMST03020559_5-6_0_0_chain,448.378497,"158.11755,140.10699,122.09643,320.29477,302.28421",,"158.11755,140.10699,122.09643,320.29477,302.28421",579.9576234072767,218.957965,
LMST03020559_7-8_0_0_chain,448.378497,"294.27912,276.26856,184.1332,166.12264,148.11208",,"294.27912,276.26856,184.1332,166.12264,148.11208",600.2150196684534,221.6237041,
LMST03020560_13-14_0_0_chain,464.373411,"294.27912,276.26856,200.12811,182.11755,164.10699",,"294.27912,276.26856,200.12811,182.11755,164.10699",606.2989895764332,222.5648209,
LMST03020560_15-16_0_0_chain,464.373411,"174.11246,156.1019,138.09134,320.29477,302.28421",,"174.11246,156.1019,138.09134,320.29477,302.28421",587.7605997144447,220.3763748,
LMST03020561_13-14_0_0_chain,464.373411,"294.27912,276.26856,200.12811,182.11755,164.10699",,"294.27912,276.26856,200.12811,182.11755,164.10699",606.2989895764332,222.5648209,
LMST03020561_15-16_0_0_chain,464.373411,"174.11246,156.1019,138.09134,320.29477,302.28421",,"174.11246,156.1019,138.09134,320.29477,302.28421",587.7605997144447,220.3763748,
LMST03020562_13-14_0_0_chain,418.367934,"294.27912,276.26856,154.12263,136.11207",,"294.27912,276.26856,154.12263,136.11207",561.3231313655077,215.3504922,
LMST03020562_15-16_0_0_chain,418.367934,"128.10698,110.09642,320.29477,302.28421",,"128.10698,110.09642,320.29477,302.28421",522.6142203471867,215.599823,
LMST03020563_13-14_0_0_chain,418.367934,"294.27912,276.26856,154.12263,136.11207",,"294.27912,276.26856,154.12263,136.11207",560.2520901708679,215.3504922,
LMST03020563_15-16_0_0_chain,418.367934,"128.10698,110.09642,320.29477,302.28421",,"128.10698,110.09642,320.29477,302.28421",526.0809386909718,215.599823,
LMST03020564_13-14_0_0_chain,418.367934,"294.27912,276.26856,154.12263,136.11207",,"294.27912,276.26856,154.12263,136.11207",560.7000419921283,215.3504922,
LMST03020564_15-16_0_0_chain,418.367934,"128.10698,110.09642,320.29477,302.28421",,"128.10698,110.09642,320.29477,302.28421",526.0809386909718,215.599823,
LMST03020565_13-14_0_0_chain,418.367934,"294.27912,276.26856,154.12263,136.11207",,"294.27912,276.26856,154.12263,136.11207",561.9445204243912,215.3504922,
LMST03020565_15-16_0_0_chain,418.367934,"128.10698,110.09642,320.29477,302.28421",,"128.10698,110.09642,320.29477,302.28421",522.6142203471867,215.599823,
LMST03020566_13-14_0_0_chain,420.347199,"296.25839,278.24783,154.12263,136.11207",,"296.25839,278.24783,154.12263,136.11207",522.8325345996475,213.6463049,
LMST03020566_15-16_0_0_chain,420.347199,"128.10698,110.09642,322.27404,304.26348",,"128.10698,110.09642,322.27404,304.26348",474.5895945036176,212.5607588,
LMST03020567_13-14_0_0_chain,420.347199,"296.25839,278.24783,154.12263,136.11207",,"296.25839,278.24783,154.12263,136.11207",524.5657383156718,213.6463049,
LMST03020567_15-16_0_0_chain,420.347199,"128.10698,110.09642,322.27404,304.26348",,"128.10698,110.09642,322.27404,304.26348",478.35097483454405,212.5607588,
LMST03020568_13-14_0_0_chain,420.347199,"296.25839,278.24783,154.12263,136.11207",,"296.25839,278.24783,154.12263,136.11207",525.8891828838684,213.6463049,
LMST03020568_15-16_0_0_chain,420.347199,"128.10698,110.09642,322.27404,304.26348",,"128.10698,110.09642,322.27404,304.26348",478.35097483454405,212.5607588,
LMST03020569_13-14_0_0_chain,420.347199,"296.25839,278.24783,154.12263,136.11207",,"296.25839,278.24783,154.12263,136.11207",524.1706578500044,213.6463049,
LMST03020569_15-16_0_0_chain,420.347199,"128.10698,110.09642,322.27404,304.26348",,"128.10698,110.09642,322.27404,304.26348",474.5895945036176,212.5607588,
LMST03020570_0-1_0_0_chain,520.399624,"506.38397,488.37341,470.36285",,"506.38397,488.37341,470.36285",570.5471092704664,241.5000866,
LMST03020570_2-3_0_0_chain,520.399624,"170.11755,152.10699,134.09643,380.3159,362.30534,344.29478",,"170.11755,152.10699,134.09643,380.3159,362.30534,344.29478",503.75081173276675,238.7421477,
LMST03020570_4-5_0_0_chain,520.399624,"354.30025,336.28969,318.27913,196.1332,178.12264,160.11208",,"354.30025,336.28969,318.27913,196.1332,178.12264,160.11208",575.5710589190539,240.3515927,
LMST03020571_0-1_0_0_chain,520.399624,"506.38397,488.37341,470.36285",,"506.38397,488.37341,470.36285",562.6271856025992,241.5000866,
LMST03020571_2-3_0_0_chain,520.399624,"170.11755,152.10699,134.09643,380.3159,362.30534,344.29478",,"170.11755,152.10699,134.09643,380.3159,362.30534,344.29478",499.6980657312977,238.7421477,
LMST03020571_4-5_0_0_chain,520.399624,"354.30025,336.28969,318.27913,196.1332,178.12264,160.11208",,"354.30025,336.28969,318.27913,196.1332,178.12264,160.11208",575.837638392168,240.3515927,
LMST03020572_0-1_0_0_chain,520.416023,"506.40037,488.38981,470.37925",,"506.40037,488.38981,470.37925",609.3243172987075,245.3669703,
LMST03020572_2-3_0_0_chain,520.416023,"186.12886,168.1183,364.32099,346.31043",,"186.12886,168.1183,364.32099,346.31043",534.5517206620137,242.9698821,
LMST03020572_4-5_0_0_chain,520.416023,"338.30534,320.29478,212.14451,194.13395",,"338.30534,320.29478,212.14451,194.13395",578.9920049099883,243.8599858,
LMST03020573_0-1_0_0_chain,520.416023,"506.40037,488.38981,470.37925",,"506.40037,488.38981,470.37925",594.5727667857067,245.3669703,
LMST03020573_2-3_0_0_chain,520.416023,"186.12886,168.1183,364.32099,346.31043",,"186.12886,168.1183,364.32099,346.31043",542.4755084397414,242.9698821,
LMST03020573_4-5_0_0_chain,520.416023,"338.30534,320.29478,212.14451,194.13395",,"338.30534,320.29478,212.14451,194.13395",577.7882722203988,243.8599858,
LMST03020574_0-1_0_0_chain,498.394146,"484.3785,466.36794,448.35738",,"484.3785,466.36794,448.35738",535.2937229362824,240.2421725,
LMST03020574_17-18_0_0_chain,498.394146,"372.28969,354.27913,336.26857,156.13828,138.12772",,"372.28969,354.27913,336.26857,156.13828,138.12772",541.5759508872329,236.8117027,
LMST03020574_19-20_0_0_chain,498.394146,"398.30534,380.29478,362.28422,130.12263,112.11207",,"398.30534,380.29478,362.28422,130.12263,112.11207",502.4373809478233,237.5628867,
LMST03020574_2-3_0_0_chain,498.394146,"170.11755,152.10699,134.09643,358.31042,340.29986",,"170.11755,152.10699,134.09643,358.31042,340.29986",506.24892384558564,237.1647224,
LMST03020574_4-5_0_0_chain,498.394146,"332.29477,314.28421,196.1332,178.12264,160.11208",,"332.29477,314.28421,196.1332,178.12264,160.11208",547.7628836560134,241.9065814,
LMST03020575_0-1_0_0_chain,498.394146,"484.3785,466.36794,448.35738",,"484.3785,466.36794,448.35738",536.2344334854289,240.2421725,
LMST03020575_17-18_0_0_chain,498.394146,"372.28969,354.27913,336.26857,156.13828,138.12772",,"372.28969,354.27913,336.26857,156.13828,138.12772",531.5490576374197,236.8117027,
LMST03020575_19-20_0_0_chain,498.394146,"398.30534,380.29478,362.28422,130.12263,112.11207",,"398.30534,380.29478,362.28422,130.12263,112.11207",494.66626437803495,237.5628867,
LMST03020575_2-3_0_0_chain,498.394146,"170.11755,152.10699,134.09643,358.31042,340.29986",,"170.11755,152.10699,134.09643,358.31042,340.29986",504.03884970001275,237.1647224,
LMST03020575_4-5_0_0_chain,498.394146,"332.29477,314.28421,196.1332,178.12264,160.11208",,"332.29477,314.28421,196.1332,178.12264,160.11208",552.6527169029936,241.9065814,
LMST03020576_0-1_0_0_chain,456.347199,"442.33155,424.32099,406.31043",,"442.33155,424.32099,406.31043",479.1776457306181,229.3073604,
LMST03020576_2-3_0_0_chain,456.347199,"170.11755,152.10699,134.09643,316.26348,298.25292",,"170.11755,152.10699,134.09643,316.26348,298.25292",362.90944673954584,220.580569,
LMST03020576_4-5_0_0_chain,456.347199,"290.24783,272.23727,196.1332,178.12264,160.11208",,"290.24783,272.23727,196.1332,178.12264,160.11208",512.5861946663813,220.2886713,
LMST03020577_0-1_0_0_chain,456.347199,"442.33155,424.32099,406.31043",,"442.33155,424.32099,406.31043",453.05071671877744,229.3073604,
LMST03020577_2-3_0_0_chain,456.347199,"170.11755,152.10699,134.09643,316.26348,298.25292",,"170.11755,152.10699,134.09643,316.26348,298.25292",357.5749908988431,220.580569,
LMST03020577_4-5_0_0_chain,456.347199,"290.24783,272.23727,196.1332,178.12264,160.11208",,"290.24783,272.23727,196.1332,178.12264,160.11208",497.6346850624734,220.2886713,
LMST03020578_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",486.25270684134415,229.2680783,
LMST03020578_11-21_0_0_ring,458.362848,,"427.320648,409.310088,391.299528","427.320648,409.310088,391.299528",523.6799173533824,221.8077902,
LMST03020578_2-3_0_0_chain,458.362848,"170.11755,152.10699,134.09643,318.27912,300.26856",,"170.11755,152.10699,134.09643,318.27912,300.26856",353.8077638783152,220.692934,
LMST03020578_4-5_0_0_chain,458.362848,"292.26348,274.25292,196.1332,178.12264,160.11208",,"292.26348,274.25292,196.1332,178.12264,160.11208",509.13353307937837,224.6979353,
LMST03020579_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",455.7607988949151,229.2680783,
LMST03020579_11-21_0_0_ring,458.362848,,"427.320648,409.310088,391.299528","427.320648,409.310088,391.299528",505.344412410495,221.8077902,
LMST03020579_2-3_0_0_chain,458.362848,"170.11755,152.10699,134.09643,318.27912,300.26856",,"170.11755,152.10699,134.09643,318.27912,300.26856",347.4047810314704,220.692934,
LMST03020579_4-5_0_0_chain,458.362848,"292.26348,274.25292,196.1332,178.12264,160.11208",,"292.26348,274.25292,196.1332,178.12264,160.11208",489.5229423171527,224.6979353,
LMST03020580_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",572.9425460518353,238.5807387,
LMST03020580_11-23_0_0_ring,486.394146,,"455.351946,437.341386,419.330826","455.351946,437.341386,419.330826",583.9388083213853,236.1252108,
LMST03020580_2-3_0_0_chain,486.394146,"170.11755,152.10699,134.09643,346.31042,328.29986",,"170.11755,152.10699,134.09643,346.31042,328.29986",474.19622451107335,235.6968359,
LMST03020580_4-5_0_0_chain,486.394146,"320.29477,302.28421,196.1332,178.12264,160.11208",,"320.29477,302.28421,196.1332,178.12264,160.11208",578.1052328612054,239.7300017,
LMST03020581_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",555.9947534020241,238.5807387,
LMST03020581_11-23_0_0_ring,486.394146,,"455.351946,437.341386,419.330826","455.351946,437.341386,419.330826",580.2225655061122,236.1252108,
LMST03020581_2-3_0_0_chain,486.394146,"170.11755,152.10699,134.09643,346.31042,328.29986",,"170.11755,152.10699,134.09643,346.31042,328.29986",469.3660684242346,235.6968359,
LMST03020581_4-5_0_0_chain,486.394146,"320.29477,302.28421,196.1332,178.12264,160.11208",,"320.29477,302.28421,196.1332,178.12264,160.11208",573.2122743930718,239.7300017,
LMST03020582_0-1_0_0_chain,506.362848,"492.3472,474.33664,456.32608",,"492.3472,474.33664,456.32608",505.9539196619148,240.4919155,
LMST03020582_11-26_0_0_ring,506.362848,,"475.320648,457.310088,439.299528","475.320648,457.310088,439.299528",500.67942250251417,235.4291949,
LMST03020582_2-3_0_0_chain,506.362848,"156.1019,138.09134,120.08078,380.29477,362.28421",,"156.1019,138.09134,120.08078,380.29477,362.28421",373.90303088067935,237.2042717,
LMST03020582_4-5_0_0_chain,506.362848,"354.27912,336.26856,182.11755,164.10699,146.09643",,"354.27912,336.26856,182.11755,164.10699,146.09643",489.78756285262904,238.2448656,
LMST03020583_0-1_0_0_chain,470.362848,"456.3472,438.33664,420.32608",,"456.3472,438.33664,420.32608",553.7417694210588,233.7387214,
LMST03020583_11-23_0_0_ring,470.362848,,"439.320648,421.310088,403.299528","439.320648,421.310088,403.299528",536.7312665330903,228.5228055,
LMST03020583_2-3_0_0_chain,470.362848,"156.1019,138.09134,120.08078,344.29477,326.28421",,"156.1019,138.09134,120.08078,344.29477,326.28421",422.62144204868105,230.7555575,
LMST03020583_4-5_0_0_chain,470.362848,"318.27912,300.26856,182.11755,164.10699,146.09643",,"318.27912,300.26856,182.11755,164.10699,146.09643",540.2766662248225,231.9732741,
LMST03020584_0-1_0_0_chain,486.394146,"472.3785,454.36794,436.35738",,"472.3785,454.36794,436.35738",548.5263680110239,234.478951,
LMST03020584_11-24_0_0_ring,486.394146,,"455.351946,437.341386,419.330826","455.351946,437.341386,419.330826",559.1575587584681,230.1665141,
LMST03020584_2-3_0_0_chain,486.394146,"156.1019,138.09134,120.08078,360.32607,342.31551",,"156.1019,138.09134,120.08078,360.32607,342.31551",403.92441248479673,231.1171016,
LMST03020584_4-5_0_0_chain,486.394146,"334.31042,316.29986,182.11755,164.10699,146.09643",,"334.31042,316.29986,182.11755,164.10699,146.09643",561.941245675834,232.2694824,
LMST03020585_0-1_0_0_chain,506.362848,"492.3472,474.33664,456.32608",,"492.3472,474.33664,456.32608",488.1269439323195,240.4919155,
LMST03020585_11-26_0_0_ring,506.362848,,"475.320648,457.310088,439.299528","475.320648,457.310088,439.299528",481.025324478141,235.4291949,
LMST03020585_2-3_0_0_chain,506.362848,"156.1019,138.09134,120.08078,380.29477,362.28421",,"156.1019,138.09134,120.08078,380.29477,362.28421",354.7431253801575,237.2042717,
LMST03020585_4-5_0_0_chain,506.362848,"354.27912,336.26856,182.11755,164.10699,146.09643",,"354.27912,336.26856,182.11755,164.10699,146.09643",471.44260388990006,238.2448656,
LMST03020586_0-1_0_0_chain,476.373411,"462.35776,444.3472,426.33664",,"462.35776,444.3472,426.33664",466.82248972446996,226.8116759,
